Time,sCPU,cCost,sFreq,bCPU,bUtil,bFreq,Mem,mCost,mFreq,GPU,gCost,gFreq
1700423098.156223911,sCPU,98,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423098.312788202,sCPU,36,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,95,600000000
1700423098.467837512,sCPU,0,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423098.650600492,sCPU,38,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423098.806867737,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423098.962901728,sCPU,63,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423099.118446962,sCPU,6,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423099.273648899,sCPU,2,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423099.459832598,sCPU,25,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423099.617144150,sCPU,57,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423099.773562481,sCPU,100,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,4,600000000
1700423099.929165007,sCPU,32,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423100.083821895,sCPU,0,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423100.265749862,sCPU,52,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423100.420981091,sCPU,100,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,0,600000000
1700423100.576474324,sCPU,92,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423100.731152545,sCPU,25,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423100.913421601,sCPU,3,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423101.094085550,sCPU,42,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,75,600000000
1700423101.250279835,sCPU,69,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423101.406237200,sCPU,94,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,11,600000000
1700423101.561579140,sCPU,1,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,100,600000000
1700423101.757315650,sCPU,41,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,100,600000000
1700423101.943866312,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423102.099639592,sCPU,64,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423102.255865502,sCPU,33,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,16,600000000
1700423102.410057133,sCPU,4,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423102.593121826,sCPU,32,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423102.795916860,sCPU,100,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,87,600000000
1700423102.950453662,sCPU,95,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423103.105265051,sCPU,27,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423103.259652268,sCPU,1,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,60,600000000
1700423103.441926490,sCPU,19,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423103.597898022,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423103.754156142,sCPU,94,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423103.910167883,sCPU,29,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423104.064862188,sCPU,0,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423104.248387554,sCPU,50,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,67,600000000
1700423104.403217111,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423104.558223962,sCPU,99,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423104.713307897,sCPU,29,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423104.867637529,sCPU,2,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423105.052349914,sCPU,35,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,97,600000000
1700423105.207441141,sCPU,83,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423105.362540410,sCPU,78,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423105.517246006,sCPU,35,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423105.670668083,sCPU,1,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423105.824830671,sCPU,3,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,89,600000000
1700423105.979114344,sCPU,68,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423106.133548228,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423106.286142084,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423106.438469686,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423106.590353698,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423106.742219584,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423106.894440851,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423107.046300571,sCPU,100,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,0,600000000
1700423107.199536062,sCPU,37,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700423107.354377452,sCPU,94,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,0,600000000
1700423107.507987615,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,0,600000000
1700423107.660440927,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,0,600000000
1700423107.812543067,sCPU,60,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423107.964835668,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423108.117316856,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423108.269693292,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423108.421914309,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423108.574420913,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423108.726937268,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423108.879544707,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423109.031379552,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423109.183637319,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423109.336583264,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423109.488972158,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700423109.642309067,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700423109.795417014,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423109.948528253,sCPU,71,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423110.103485311,sCPU,93,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423110.258890502,sCPU,82,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423110.413972312,sCPU,37,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423110.567801353,sCPU,2,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423110.749512567,sCPU,6,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,80,600000000
1700423110.927909690,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,95,600000000
1700423111.082308989,sCPU,37,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423111.238981324,sCPU,37,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423111.393965716,sCPU,4,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,74,600000000
1700423111.579306110,sCPU,33,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,74,600000000
1700423111.781339591,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,91,600000000
1700423111.937169121,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423112.092928567,sCPU,37,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,76,600000000
1700423112.247941959,sCPU,0,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,76,600000000
1700423112.431555286,sCPU,46,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,76,600000000
1700423112.588358705,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,59,600000000
1700423112.743519100,sCPU,38,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,59,600000000
1700423112.899028292,sCPU,38,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,33,600000000
1700423113.052706331,sCPU,0,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,33,600000000
1700423113.236394450,sCPU,47,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,99,600000000
1700423113.391027420,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423113.546290358,sCPU,62,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423113.701441295,sCPU,38,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,31,600000000
1700423113.856107849,sCPU,5,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,31,600000000
1700423114.040313309,sCPU,49,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,77,600000000
1700423114.195594206,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423114.350230884,sCPU,61,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423114.505338737,sCPU,37,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423114.660040874,sCPU,4,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423114.844310961,sCPU,46,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,79,600000000
1700423114.999281519,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,7,600000000
1700423115.154161702,sCPU,37,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423115.309660185,sCPU,38,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423115.464324739,sCPU,3,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423115.646401417,sCPU,42,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423115.802517493,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423115.957942058,sCPU,63,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423116.114341264,sCPU,33,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,92,600000000
1700423116.269131695,sCPU,2,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,92,600000000
1700423116.450149648,sCPU,31,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423116.605000288,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423116.758832830,sCPU,36,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,28,600000000
1700423116.914214728,sCPU,37,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,28,600000000
1700423117.068513485,sCPU,4,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,81,600000000
1700423117.249776442,sCPU,41,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423117.404754501,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423117.558393456,sCPU,62,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423117.714127776,sCPU,32,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423117.868084403,sCPU,3,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,76,600000000
1700423118.049401653,sCPU,35,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,97,600000000
1700423118.251812222,sCPU,100,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,0,600000000
1700423118.406606362,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423118.561656546,sCPU,39,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,26,600000000
1700423118.715676507,sCPU,0,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423118.916456344,sCPU,51,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423119.071425403,sCPU,100,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,0,600000000
1700423119.226327293,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700423119.381246143,sCPU,46,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423119.535232312,sCPU,1,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423119.725083066,sCPU,50,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,69,600000000
1700423119.880140293,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423120.034862181,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423120.189150646,sCPU,38,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423120.343083897,sCPU,0,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423120.544068070,sCPU,52,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,62,600000000
1700423120.699258257,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423120.854339234,sCPU,100,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423121.008914912,sCPU,37,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423121.209114531,sCPU,72,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423121.410578962,sCPU,72,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,11,600000000
1700423121.565240140,sCPU,35,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423121.720709207,sCPU,99,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,53,600000000
1700423121.874680792,sCPU,2,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423122.074573073,sCPU,22,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423122.230809359,sCPU,85,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,4,600000000
1700423122.384619984,sCPU,63,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423122.539704794,sCPU,64,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,11,600000000
1700423122.694393515,sCPU,0,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423122.894438257,sCPU,7,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,93,600000000
1700423123.050237537,sCPU,99,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423123.204833465,sCPU,75,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423123.360435908,sCPU,55,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,75,600000000
1700423123.514898376,sCPU,0,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423123.710252630,sCPU,60,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,89,600000000
1700423123.865283898,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423124.019329984,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,0,600000000
1700423124.174646590,sCPU,35,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,77,600000000
1700423124.329290227,sCPU,1,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423124.513453020,sCPU,43,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,90,600000000
1700423124.669382093,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423124.824402444,sCPU,42,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423124.980545020,sCPU,36,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,65,600000000
1700423125.135741541,sCPU,4,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423125.317737634,sCPU,43,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,99,600000000
1700423125.473635332,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423125.629360944,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423125.786057362,sCPU,37,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,88,600000000
1700423125.941048671,sCPU,5,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,88,600000000
1700423126.132169611,sCPU,58,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,96,600000000
1700423126.286803956,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,0,600000000
1700423126.441934017,sCPU,62,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423126.597043745,sCPU,28,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700423126.750395612,sCPU,1,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,88,600000000
1700423126.937796121,sCPU,51,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,88,600000000
1700423127.092395049,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,88,600000000
1700423127.247139729,sCPU,100,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,88,600000000
1700423127.402479168,sCPU,33,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,28,600000000
1700423127.556688840,sCPU,4,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,28,600000000
1700423127.737716419,sCPU,42,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,90,600000000
1700423127.892637727,sCPU,100,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423128.046061929,sCPU,36,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423128.200792775,sCPU,31,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423128.355531955,sCPU,3,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,60,600000000
1700423128.540082838,sCPU,38,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,100,600000000
1700423128.694620890,sCPU,100,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,100,600000000
1700423128.847977757,sCPU,38,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,9,600000000
1700423129.003131485,sCPU,38,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,71,600000000
1700423129.157267115,sCPU,4,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,71,600000000
1700423129.343599024,sCPU,49,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423129.499048423,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423129.655555713,sCPU,39,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,37,600000000
1700423129.812451176,sCPU,38,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700423129.967708739,sCPU,5,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,89,600000000
1700423130.154528739,sCPU,51,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423130.309732331,sCPU,100,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423130.463992884,sCPU,63,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,9,600000000
1700423130.619346418,sCPU,30,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,9,600000000
1700423130.772929956,sCPU,2,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,9,600000000
1700423130.956372292,sCPU,38,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,79,600000000
1700423131.111761772,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,42,600000000
1700423131.264987665,sCPU,37,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,42,600000000
1700423131.420052893,sCPU,34,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,3,600000000
1700423131.574187807,sCPU,4,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,100,600000000
1700423131.757315219,sCPU,16,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,99,600000000
1700423131.913506358,sCPU,99,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,99,600000000
1700423132.066814412,sCPU,74,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423132.222687458,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,50,600000000
1700423132.377194619,sCPU,3,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423132.560761444,sCPU,35,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423132.716765165,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,14,600000000
1700423132.870084536,sCPU,36,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423133.026764217,sCPU,34,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,7,600000000
1700423133.182095697,sCPU,2,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423133.366236361,sCPU,0,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,92,600000000
1700423133.522645623,sCPU,99,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423133.677763505,sCPU,73,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423133.833802868,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,60,600000000
1700423133.988226202,sCPU,5,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423134.172468841,sCPU,46,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423134.328754733,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423134.483568607,sCPU,37,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423134.640324615,sCPU,34,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,64,600000000
1700423134.795691860,sCPU,2,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423134.977516456,sCPU,31,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423135.136264367,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423135.289859838,sCPU,63,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700423135.445289434,sCPU,31,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,35,600000000
1700423135.599708170,sCPU,2,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,100,600000000
1700423135.784128700,sCPU,37,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,100,600000000
1700423135.939155144,sCPU,100,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,3,600000000
1700423136.092618257,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423136.248292674,sCPU,32,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423136.403612526,sCPU,1,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423136.588228703,sCPU,42,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,100,600000000
1700423136.743593475,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423136.896690592,sCPU,66,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423137.052027686,sCPU,31,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,82,600000000
1700423137.205875077,sCPU,3,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,82,600000000
1700423137.389130711,sCPU,43,1400000,bCPU,0,2000000,Mem,7,825000000,GPU,100,600000000
1700423137.544413740,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,10,600000000
1700423137.698297924,sCPU,64,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,10,600000000
1700423137.854227998,sCPU,32,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,72,600000000
1700423138.009402519,sCPU,7,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,72,600000000
1700423138.192707748,sCPU,6,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423138.348380483,sCPU,99,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,49,600000000
1700423138.501787399,sCPU,74,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423138.657209284,sCPU,53,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423138.811249368,sCPU,0,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423138.996226627,sCPU,36,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,100,600000000
1700423139.152397203,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423139.307181350,sCPU,36,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423139.463474433,sCPU,27,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,81,600000000
1700423139.619254564,sCPU,2,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,100,600000000
1700423139.806746626,sCPU,14,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,91,600000000
1700423139.962179483,sCPU,99,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423140.116865021,sCPU,74,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700423140.271774440,sCPU,34,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,59,600000000
1700423140.426577102,sCPU,3,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,59,600000000
1700423140.611999908,sCPU,47,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423140.767148468,sCPU,100,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,100,600000000
1700423140.921599357,sCPU,62,1400000,bCPU,0,2000000,Mem,11,825000000,GPU,0,600000000
1700423141.078293008,sCPU,37,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,17,600000000
1700423141.233545506,sCPU,4,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
1700423141.424692454,sCPU,56,1400000,bCPU,0,2000000,Mem,5,825000000,GPU,59,600000000
1700423141.580459944,sCPU,100,1400000,bCPU,0,2000000,Mem,10,825000000,GPU,0,600000000
1700423141.735464426,sCPU,36,1400000,bCPU,0,2000000,Mem,8,825000000,GPU,0,600000000
1700423141.891690864,sCPU,28,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,70,600000000
1700423142.047083447,sCPU,8,1400000,bCPU,0,2000000,Mem,9,825000000,GPU,100,600000000
